ResourceId,Subscription,ResourceGroup,Resource,ResourceType,Tags
/subscriptions/8a9ab014-843d-4092-bf43-cb9df9ae531f/resourceGroups/TfGM-UAT/providers/Microsoft.Web/sites/tfgm-uat-clientOpenDataClientAPIs4iqc2ddhz7rq,Open Data Project Dev/Test,TfGM-UAT,tfgm-uat-clientOpenDataClientAPIs4iqc2ddhz7rq,Microsoft.Web/sites,displayName=OpenDataClientAPI; 
/subscriptions/8a9ab014-843d-4092-bf43-cb9df9ae531f/resourceGroups/TfGM-UAT/providers/Microsoft.Web/sites/tfgm-uat-supplierOpenDataSupplierAPIs4iqc2ddhz7rq,Open Data Project Dev/Test,TfGM-UAT,tfgm-uat-supplierOpenDataSupplierAPIs4iqc2ddhz7rq,Microsoft.Web/sites,displayName=OpenDataSupplierAPI; 
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/TfGM-LA-RG/providers/Microsoft.Logic/workflows/My-First-Logic-App,TfGM Corporate,TfGM-LA-RG,My-First-Logic-App,Microsoft.Logic/workflows,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/AFS-Trial/providers/Microsoft.StorageSync/storageSyncServices/TfGM-File-Sync,TfGM Corporate,AFS-Trial,TfGM-File-Sync,Microsoft.StorageSync/storageSyncServices,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/certificates-kv-tfgm/providers/Microsoft.KeyVault/vaults/certificates-kv-tfgm,TfGM Corporate,certificates-kv-tfgm,certificates-kv-tfgm,Microsoft.KeyVault/vaults,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/DefaultResourceGroup-WEU/providers/Microsoft.OperationalInsights/workspaces/DefaultWorkspace-dd950ac0-ada1-45c3-8a4a-83c22f16c43e-WEU,TfGM Corporate,DefaultResourceGroup-WEU,DefaultWorkspace-dd950ac0-ada1-45c3-8a4a-83c22f16c43e-WEU,Microsoft.OperationalInsights/workspaces,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/defaultresourcegroup-weu/providers/Microsoft.OperationsManagement/solutions/SecurityCenterFree(DefaultWorkspace-dd950ac0-ada1-45c3-8a4a-83c22f16c43e-WEU),TfGM Corporate,DefaultResourceGroup-WEU,SecurityCenterFree(DefaultWorkspace-dd950ac0-ada1-45c3-8a4a-83c22f16c43e-WEU),Microsoft.OperationsManagement/solutions,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/mms-suk/providers/Microsoft.OperationalInsights/workspaces/TfGMOMS,TfGM Corporate,mms-suk,TfGMOMS,Microsoft.OperationalInsights/workspaces,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/mms-suk/providers/Microsoft.OperationsManagement/solutions/ADAssessment(TfGMOMS),TfGM Corporate,mms-suk,ADAssessment(TfGMOMS),Microsoft.OperationsManagement/solutions,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/mms-suk/providers/Microsoft.OperationsManagement/solutions/ADReplication(TfGMOMS),TfGM Corporate,mms-suk,ADReplication(TfGMOMS),Microsoft.OperationsManagement/solutions,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/mms-suk/providers/Microsoft.OperationsManagement/solutions/CompatibilityAssessment(TfGMOMS),TfGM Corporate,mms-suk,CompatibilityAssessment(TfGMOMS),Microsoft.OperationsManagement/solutions,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/mms-suk/providers/Microsoft.OperationsManagement/solutions/DeviceHealthProd(TfGMOMS),TfGM Corporate,mms-suk,DeviceHealthProd(TfGMOMS),Microsoft.OperationsManagement/solutions,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/mms-suk/providers/Microsoft.OperationsManagement/solutions/WaaSUpdateInsights(TfGMOMS),TfGM Corporate,mms-suk,WaaSUpdateInsights(TfGMOMS),Microsoft.OperationsManagement/solutions,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/securitydata/providers/Microsoft.Storage/storageAccounts/dd2035northeurope,TfGM Corporate,securitydata,dd2035northeurope,Microsoft.Storage/storageAccounts,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/TFGM-CMG-NE/providers/Microsoft.Storage/storageAccounts/tfgmcmg,TfGM Corporate,TFGM-CMG-NE,tfgmcmg,Microsoft.Storage/storageAccounts,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/TfGM_SIEM_RG/providers/Microsoft.OperationalInsights/workspaces/TfGM-SIEM,TfGM Corporate,TfGM_SIEM_RG,TfGM-SIEM,Microsoft.OperationalInsights/workspaces,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/TfGM_SIEM_RG/providers/Microsoft.OperationsManagement/solutions/Office365(TfGM-SIEM),TfGM Corporate,TfGM_SIEM_RG,Office365(TfGM-SIEM),Microsoft.OperationsManagement/solutions,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/TfGM_SIEM_RG/providers/Microsoft.OperationsManagement/solutions/SecurityInsights(TfGM-SIEM),TfGM Corporate,TfGM_SIEM_RG,SecurityInsights(TfGM-SIEM),Microsoft.OperationsManagement/solutions,
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/TfGM_SIEM_RG/providers/Microsoft.Portal/dashboards/AzureActivityDashboard_TfGM-SIEM,TfGM Corporate,TfGM_SIEM_RG,AzureActivityDashboard_TfGM-SIEM,Microsoft.Portal/dashboards,version=1.2; hidden-title=Azure Activity - TfGM-SIEM; dashboardKey=AzureActivityDashboard; workspaceName=TfGM-SIEM; 
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/TfGM_SIEM_RG/providers/Microsoft.Portal/dashboards/AzureADAuditlogsDashboard_TfGM-SIEM,TfGM Corporate,TfGM_SIEM_RG,AzureADAuditlogsDashboard_TfGM-SIEM,Microsoft.Portal/dashboards,version=1.1; hidden-title=Azure AD Audit - TfGM-SIEM; dashboardKey=AzureADAuditLogsDashboard; workspaceName=TfGM-SIEM; 
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/TfGM_SIEM_RG/providers/Microsoft.Portal/dashboards/AzureADSigninlogsDashboard_TfGM-SIEM,TfGM Corporate,TfGM_SIEM_RG,AzureADSigninlogsDashboard_TfGM-SIEM,Microsoft.Portal/dashboards,version=1.2; hidden-title=Azure AD Sign-ins - TfGM-SIEM; dashboardKey=AzureADSigninLogsDashboard; workspaceName=TfGM-SIEM; 
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/TfGM_SIEM_RG/providers/Microsoft.Portal/dashboards/ExchangeOnlineDashboard_TfGM-SIEM,TfGM Corporate,TfGM_SIEM_RG,ExchangeOnlineDashboard_TfGM-SIEM,Microsoft.Portal/dashboards,version=1.2; hidden-title=Exchange Online - TfGM-SIEM; dashboardKey=ExchangeOnlineDashboard; workspaceName=TfGM-SIEM; 
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/TfGM_SIEM_RG/providers/Microsoft.Portal/dashboards/IdentityAndAccessDashboard_TfGM-SIEM,TfGM Corporate,TfGM_SIEM_RG,IdentityAndAccessDashboard_TfGM-SIEM,Microsoft.Portal/dashboards,version=1.2; hidden-title=Identity & Access - TfGM-SIEM; dashboardKey=IdentityAndAccessDashboard; workspaceName=TfGM-SIEM; 
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/TfGM_SIEM_RG/providers/Microsoft.Portal/dashboards/Office365Dashboard_TfGM-SIEM,TfGM Corporate,TfGM_SIEM_RG,Office365Dashboard_TfGM-SIEM,Microsoft.Portal/dashboards,version=1.3; hidden-title=Office 365 - TfGM-SIEM; dashboardKey=Office365Dashboard; workspaceName=TfGM-SIEM; 
/subscriptions/dd950ac0-ada1-45c3-8a4a-83c22f16c43e/resourceGroups/TfGM_SIEM_RG/providers/Microsoft.Portal/dashboards/SharePointAndOneDriveDashboard_TfGM-SIEM,TfGM Corporate,TfGM_SIEM_RG,SharePointAndOneDriveDashboard_TfGM-SIEM,Microsoft.Portal/dashboards,version=1.2; hidden-title=SharePoint & OneDrive - TfGM-SIEM; dashboardKey=SharePointAndOneDriveDashboard; workspaceName=TfGM-SIEM; 
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/TestVM2/providers/Microsoft.KeyVault/vaults/coupKeyVault,TfGM EDW,TestVM2,coupKeyVault,Microsoft.KeyVault/vaults,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/TestVM2/providers/Microsoft.Network/virtualNetworks/vnet-sql-managedinstance-02,TfGM EDW,TestVM2,vnet-sql-managedinstance-02,Microsoft.Network/virtualNetworks,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/TestVnet/providers/Microsoft.DataFactory/factories/tfgmdaDF,TfGM EDW,TestVnet,tfgmdaDF,Microsoft.DataFactory/factories,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/TestVnet/providers/Microsoft.Network/virtualNetworks/SmallTest-VNET,TfGM EDW,TestVnet,SmallTest-VNET,Microsoft.Network/virtualNetworks,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/TestVnet/providers/Microsoft.Storage/storageAccounts/tfgmtraveldatasc,TfGM EDW,TestVnet,tfgmtraveldatasc,Microsoft.Storage/storageAccounts,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/DefaultResourceGroup-SUK/providers/Microsoft.OperationalInsights/workspaces/DefaultWorkspace-d36decdd-4550-40d9-ad8b-67f12b6e7fdc-SUK,TfGM EDW,DefaultResourceGroup-SUK,DefaultWorkspace-d36decdd-4550-40d9-ad8b-67f12b6e7fdc-SUK,Microsoft.OperationalInsights/workspaces,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/defaultresourcegroup-suk/providers/Microsoft.OperationsManagement/solutions/SecurityCenterFree(DefaultWorkspace-d36decdd-4550-40d9-ad8b-67f12b6e7fdc-SUK),TfGM EDW,DefaultResourceGroup-SUK,SecurityCenterFree(DefaultWorkspace-d36decdd-4550-40d9-ad8b-67f12b6e7fdc-SUK),Microsoft.OperationsManagement/solutions,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/SQL-ManagedInstance-02-RG/providers/Microsoft.Network/networkSecurityGroups/nsg-sql-managedinstance-04,TfGM EDW,SQL-ManagedInstance-02-RG,nsg-sql-managedinstance-04,Microsoft.Network/networkSecurityGroups,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/SQL-ManagedInstance-02-RG/providers/Microsoft.Network/routeTables/rt-sql-managedinstance-04,TfGM EDW,SQL-ManagedInstance-02-RG,rt-sql-managedinstance-04,Microsoft.Network/routeTables,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/AzureBackupRG_northeurope_1/providers/Microsoft.Compute/restorePointCollections/AzureBackup_tfgm-edw-sftp_123146831976619,TfGM EDW,AzureBackupRG_northeurope_1,AzureBackup_tfgm-edw-sftp_123146831976619,Microsoft.Compute/restorePointCollections,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/DefaultResourceGroup-WEU/providers/Microsoft.OperationalInsights/workspaces/DefaultWorkspace-d36decdd-4550-40d9-ad8b-67f12b6e7fdc-WEU,TfGM EDW,DefaultResourceGroup-WEU,DefaultWorkspace-d36decdd-4550-40d9-ad8b-67f12b6e7fdc-WEU,Microsoft.OperationalInsights/workspaces,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/defaultresourcegroup-weu/providers/Microsoft.OperationsManagement/solutions/SecurityCenterFree(DefaultWorkspace-d36decdd-4550-40d9-ad8b-67f12b6e7fdc-WEU),TfGM EDW,DefaultResourceGroup-WEU,SecurityCenterFree(DefaultWorkspace-d36decdd-4550-40d9-ad8b-67f12b6e7fdc-WEU),Microsoft.OperationsManagement/solutions,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/EDW-Disks-RG/providers/Microsoft.Compute/disks/TfGM-EDW-SFTP-DataDisk,TfGM EDW,EDW-Disks-RG,TfGM-EDW-SFTP-DataDisk,Microsoft.Compute/disks,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/EDW-Recovery-RG/providers/Microsoft.RecoveryServices/vaults/EDW-Backup-Vault,TfGM EDW,EDW-Recovery-RG,EDW-Backup-Vault,Microsoft.RecoveryServices/vaults,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/EDW-VM-RG/providers/Microsoft.Compute/disks/TfGM-EDW-SFTP_OsDisk_1_eaf6c3bcd94b4fb1afc9cbaab94cc04e,TfGM EDW,EDW-VM-RG,TfGM-EDW-SFTP_OsDisk_1_eaf6c3bcd94b4fb1afc9cbaab94cc04e,Microsoft.Compute/disks,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/EDW-VM-RG/providers/Microsoft.Compute/virtualMachines/TfGM-EDW-SFTP,TfGM EDW,EDW-VM-RG,TfGM-EDW-SFTP,Microsoft.Compute/virtualMachines,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/EDW-VM-RG/providers/Microsoft.Compute/virtualMachines/TfGM-EDW-SFTP/extensions/IaaSAntimalware,TfGM EDW,EDW-VM-RG,TfGM-EDW-SFTP/IaaSAntimalware,Microsoft.Compute/virtualMachines/extensions,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/EDW-VM-RG/providers/Microsoft.Compute/virtualMachines/TfGM-EDW-SFTP/extensions/MicrosoftMonitoringAgent,TfGM EDW,EDW-VM-RG,TfGM-EDW-SFTP/MicrosoftMonitoringAgent,Microsoft.Compute/virtualMachines/extensions,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/EDW-VM-RG/providers/Microsoft.Network/networkInterfaces/tfgm-edw-sftp566,TfGM EDW,EDW-VM-RG,tfgm-edw-sftp566,Microsoft.Network/networkInterfaces,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/EDW-VM-RG/providers/Microsoft.Network/networkSecurityGroups/TfGM-EDW-SFTP-nsg,TfGM EDW,EDW-VM-RG,TfGM-EDW-SFTP-nsg,Microsoft.Network/networkSecurityGroups,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/EDW-VM-RG/providers/Microsoft.Network/publicIPAddresses/TfGM-EDW-SFTP-ip,TfGM EDW,EDW-VM-RG,TfGM-EDW-SFTP-ip,Microsoft.Network/publicIPAddresses,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/EDW-VM-RG/providers/Microsoft.Network/virtualNetworks/EDW-VM-RG-vnet,TfGM EDW,EDW-VM-RG,EDW-VM-RG-vnet,Microsoft.Network/virtualNetworks,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/EDW-VM-RG/providers/Microsoft.Storage/storageAccounts/edwvmrgdiag842,TfGM EDW,EDW-VM-RG,edwvmrgdiag842,Microsoft.Storage/storageAccounts,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_northeurope,TfGM EDW,NetworkWatcherRG,NetworkWatcher_northeurope,Microsoft.Network/networkWatchers,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_uksouth,TfGM EDW,NetworkWatcherRG,NetworkWatcher_uksouth,Microsoft.Network/networkWatchers,
/subscriptions/d36decdd-4550-40d9-ad8b-67f12b6e7fdc/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_westeurope,TfGM EDW,NetworkWatcherRG,NetworkWatcher_westeurope,Microsoft.Network/networkWatchers,
